datetime,occcount,occrate,occcountdiff,occratediff,maxoccrate,maxoccrateestimate,maxocccountestimate,exam,tutorium,lecturerampbefore,maxocccount,coursenumber,test,lecture,lecturerampafter,registered,VL,UE,KS,hod1,hod2,dow1,dow2,week1,week2,holiday,zwickltag,occcount1week,occcount1day,occrate1day,occrate1week,occcountdiff1week,occcountdiff1day,occratediff1week,occratediff1day
2024-04-09 19:00:00,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,0.01703708685546579,0.6294095225512601,0.890915741234015,0.8117449009293668,0.985470908713026,0.38034216785622127,0,0,-1.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0
2024-04-09 19:30:00,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,0.038060233744356686,0.691341716182545,0.890915741234015,0.8117449009293668,0.985470908713026,0.38034216785622127,0,0,-1.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0
2024-04-09 20:00:00,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,0.0669872981077807,0.75,0.890915741234015,0.8117449009293668,0.985470908713026,0.38034216785622127,0,0,-1.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0
2024-04-09 20:30:00,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,0.10332332985438242,0.8043807145043602,0.890915741234015,0.8117449009293668,0.985470908713026,0.38034216785622127,0,0,-1.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0
2024-04-09 21:00:00,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,0.14644660940672616,0.8535533905932737,0.890915741234015,0.8117449009293668,0.985470908713026,0.38034216785622127,0,0,-1.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0
2024-04-09 21:30:00,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,0.19561928549563956,0.8966766701456175,0.890915741234015,0.8117449009293668,0.985470908713026,0.38034216785622127,0,0,-1.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0
2024-04-09 22:00:00,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,0.24999999999999978,0.9330127018922192,0.890915741234015,0.8117449009293668,0.985470908713026,0.38034216785622127,0,0,-1.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0
2024-04-09 22:30:00,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,0.3086582838174548,0.9619397662556433,0.890915741234015,0.8117449009293668,0.985470908713026,0.38034216785622127,0,0,-1.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0
2024-04-09 23:00:00,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,0.37059047744873963,0.9829629131445341,0.890915741234015,0.8117449009293668,0.985470908713026,0.38034216785622127,0,0,-1.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0
2024-04-09 23:30:00,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,0.43473690388997416,0.9957224306869052,0.890915741234015,0.8117449009293668,0.985470908713026,0.38034216785622127,0,0,-1.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0
2024-04-10 00:00:00,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,0.5,1.0,0.9874639560909118,0.38873953302184283,0.985470908713026,0.38034216785622127,0,0,-1.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0
2024-04-10 00:30:00,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,0.5652630961100258,0.9957224306869052,0.9874639560909118,0.38873953302184283,0.985470908713026,0.38034216785622127,0,0,-1.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0
2024-04-10 01:00:00,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,0.6294095225512604,0.9829629131445341,0.9874639560909118,0.38873953302184283,0.985470908713026,0.38034216785622127,0,0,-1.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0
2024-04-10 01:30:00,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,0.6913417161825449,0.9619397662556434,0.9874639560909118,0.38873953302184283,0.985470908713026,0.38034216785622127,0,0,-1.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0
2024-04-10 02:00:00,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,0.75,0.9330127018922194,0.9874639560909118,0.38873953302184283,0.985470908713026,0.38034216785622127,0,0,-1.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0
2024-04-10 02:30:00,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,0.8043807145043603,0.8966766701456176,0.9874639560909118,0.38873953302184283,0.985470908713026,0.38034216785622127,0,0,-1.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0
2024-04-10 03:00:00,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,0.8535533905932737,0.8535533905932737,0.9874639560909118,0.38873953302184283,0.985470908713026,0.38034216785622127,0,0,-1.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0
2024-04-10 03:30:00,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,0.8966766701456176,0.8043807145043603,0.9874639560909118,0.38873953302184283,0.985470908713026,0.38034216785622127,0,0,-1.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0
2024-04-10 04:00:00,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,0.9330127018922193,0.75,0.9874639560909118,0.38873953302184283,0.985470908713026,0.38034216785622127,0,0,-1.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0
2024-04-10 04:30:00,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,0.9619397662556434,0.6913417161825449,0.9874639560909118,0.38873953302184283,0.985470908713026,0.38034216785622127,0,0,-1.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0
2024-04-10 05:00:00,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,0.9829629131445341,0.6294095225512604,0.9874639560909118,0.38873953302184283,0.985470908713026,0.38034216785622127,0,0,-1.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0
2024-04-10 05:30:00,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,0.9957224306869052,0.5652630961100259,0.9874639560909118,0.38873953302184283,0.985470908713026,0.38034216785622127,0,0,-1.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0
2024-04-10 06:00:00,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,1.0,0.5,0.9874639560909118,0.38873953302184283,0.985470908713026,0.38034216785622127,0,0,-1.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0
2024-04-10 06:30:00,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,0.9957224306869052,0.4347369038899743,0.9874639560909118,0.38873953302184283,0.985470908713026,0.38034216785622127,0,0,-1.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0
2024-04-10 07:00:00,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,0.9829629131445341,0.3705904774487396,0.9874639560909118,0.38873953302184283,0.985470908713026,0.38034216785622127,0,0,-1.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0
2024-04-10 07:30:00,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,0.9619397662556434,0.30865828381745514,0.9874639560909118,0.38873953302184283,0.985470908713026,0.38034216785622127,0,0,-1.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0
2024-04-10 08:00:00,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,0.9330127018922194,0.2500000000000001,0.9874639560909118,0.38873953302184283,0.985470908713026,0.38034216785622127,0,0,-1.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0
2024-04-10 08:30:00,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,0.8966766701456176,0.19561928549563967,0.9874639560909118,0.38873953302184283,0.985470908713026,0.38034216785622127,0,0,-1.0,21.0,0.13815789473684212,-1.0,-1.0,21.0,-1.0,0.13815789473684212
2024-04-10 09:00:00,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,0.8535533905932737,0.14644660940672627,0.9874639560909118,0.38873953302184283,0.985470908713026,0.38034216785622127,0,0,-1.0,25.0,0.16447368421052633,-1.0,-1.0,4.0,-1.0,0.02631578947368421
2024-04-10 09:30:00,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,0.8043807145043604,0.10332332985438247,0.9874639560909118,0.38873953302184283,0.985470908713026,0.38034216785622127,0,0,-1.0,25.0,0.16447368421052633,-1.0,-1.0,0.0,-1.0,0.0
2024-04-10 10:00:00,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,0.75,0.06698729810778065,0.9874639560909118,0.38873953302184283,0.985470908713026,0.38034216785622127,0,0,-1.0,0.0,0.0,-1.0,-1.0,-25.0,-1.0,-0.16447368421052633
2024-04-10 10:30:00,30,0.19736842105263158,30.0,0.19736842105263158,0.21052631578947367,-1.0,0,0,0,0,32,327.029,0,1,0,95,0,0,1,0.6913417161825449,0.03806023374435663,0.9874639560909118,0.38873953302184283,0.985470908713026,0.38034216785622127,0,0,-1.0,29.0,0.19078947368421054,-1.0,-1.0,29.0,-1.0,0.19078947368421054
2024-04-10 11:00:00,31,0.20394736842105263,1.0,0.006578947368421045,0.21052631578947367,-1.0,0,0,0,0,32,327.029,0,1,0,95,0,0,1,0.6294095225512605,0.0170370868554659,0.9874639560909118,0.38873953302184283,0.985470908713026,0.38034216785622127,0,0,-1.0,28.0,0.18421052631578946,-1.0,-1.0,-1.0,-1.0,-0.006578947368421073
2024-04-10 11:30:00,32,0.21052631578947367,1.0,0.006578947368421045,0.21052631578947367,-1.0,0,0,0,0,32,327.029,0,1,0,95,0,0,1,0.5652630961100258,0.004277569313094809,0.9874639560909118,0.38873953302184283,0.985470908713026,0.38034216785622127,0,0,-1.0,28.0,0.18421052631578946,-1.0,-1.0,0.0,-1.0,0.0
2024-04-10 12:00:00,20,0.13157894736842105,-12.0,-0.07894736842105263,0.2236842105263158,-1.0,0,0,0,0,34,259.022,0,1,0,62,0,0,1,0.5000000000000001,0.0,0.9874639560909118,0.38873953302184283,0.985470908713026,0.38034216785622127,0,0,-1.0,18.0,0.11842105263157894,-1.0,-1.0,-10.0,-1.0,-0.06578947368421052
2024-04-10 12:30:00,33,0.21710526315789475,13.0,0.0855263157894737,0.2236842105263158,-1.0,0,0,0,0,34,259.022,0,1,0,62,0,0,1,0.4347369038899741,0.004277569313094809,0.9874639560909118,0.38873953302184283,0.985470908713026,0.38034216785622127,0,0,-1.0,28.0,0.18421052631578946,-1.0,-1.0,10.0,-1.0,0.06578947368421052
2024-04-10 13:00:00,33,0.21710526315789475,0.0,0.0,0.2236842105263158,-1.0,0,0,0,0,34,259.022,0,1,0,62,0,0,1,0.37059047744873985,0.01703708685546579,0.9874639560909118,0.38873953302184283,0.985470908713026,0.38034216785622127,0,0,-1.0,27.0,0.17763157894736842,-1.0,-1.0,-1.0,-1.0,-0.006578947368421045
2024-04-10 13:30:00,34,0.2236842105263158,1.0,0.006578947368421045,0.2236842105263158,-1.0,0,0,0,0,34,259.022,0,1,0,62,0,0,1,0.3086582838174552,0.038060233744356575,0.9874639560909118,0.38873953302184283,0.985470908713026,0.38034216785622127,0,0,-1.0,25.0,0.16447368421052633,-1.0,-1.0,-2.0,-1.0,-0.01315789473684209
2024-04-10 14:00:00,3,0.019736842105263157,-31.0,-0.20394736842105263,0.2236842105263158,-1.0,0,0,0,0,34,259.022,0,1,0,62,0,0,1,0.24999999999999994,0.0669872981077807,0.9874639560909118,0.38873953302184283,0.985470908713026,0.38034216785622127,0,0,-1.0,27.0,0.17763157894736842,-1.0,-1.0,2.0,-1.0,0.01315789473684209
2024-04-10 14:30:00,23,0.1513157894736842,20.0,0.13157894736842105,0.2236842105263158,-1.0,0,0,0,0,34,365.232,0,1,0,46,0,1,1,0.19561928549563984,0.1033233298543823,0.9874639560909118,0.38873953302184283,0.985470908713026,0.38034216785622127,0,0,-1.0,27.0,0.17763157894736842,-1.0,-1.0,0.0,-1.0,0.0
2024-04-10 15:00:00,34,0.2236842105263158,11.0,0.07236842105263158,0.2236842105263158,-1.0,0,0,0,0,34,365.232,0,1,0,46,0,1,0,0.14644660940672627,0.14644660940672616,0.9874639560909118,0.38873953302184283,0.985470908713026,0.38034216785622127,0,0,-1.0,26.0,0.17105263157894737,-1.0,-1.0,-1.0,-1.0,-0.006578947368421045
2024-04-10 15:30:00,0,0.0,-34.0,-0.2236842105263158,0.0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,0.10332332985438253,0.19561928549563956,0.9874639560909118,0.38873953302184283,0.985470908713026,0.38034216785622127,0,0,-1.0,35.0,0.23026315789473684,-1.0,-1.0,9.0,-1.0,0.05921052631578946
2024-04-10 16:00:00,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,0.06698729810778081,0.24999999999999978,0.9874639560909118,0.38873953302184283,0.985470908713026,0.38034216785622127,0,0,-1.0,41.0,0.26973684210526316,-1.0,-1.0,6.0,-1.0,0.03947368421052633
2024-04-10 16:30:00,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,0.03806023374435674,0.30865828381745486,0.9874639560909118,0.38873953302184283,0.985470908713026,0.38034216785622127,0,0,-1.0,39.0,0.2565789473684211,-1.0,-1.0,-2.0,-1.0,-0.01315789473684209
2024-04-10 17:00:00,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,0.017037086855465844,0.3705904774487397,0.9874639560909118,0.38873953302184283,0.985470908713026,0.38034216785622127,0,0,-1.0,36.0,0.23684210526315788,-1.0,-1.0,-3.0,-1.0,-0.01973684210526319
2024-04-10 17:30:00,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,0.004277569313094809,0.4347369038899742,0.9874639560909118,0.38873953302184283,0.985470908713026,0.38034216785622127,0,0,-1.0,0.0,0.0,-1.0,-1.0,-36.0,-1.0,-0.23684210526315788
2024-04-10 18:00:00,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,0.0,0.4999999999999999,0.9874639560909118,0.38873953302184283,0.985470908713026,0.38034216785622127,0,0,-1.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0
2024-04-10 18:30:00,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,0.004277569313094753,0.5652630961100257,0.9874639560909118,0.38873953302184283,0.985470908713026,0.38034216785622127,0,0,-1.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0
2024-04-10 19:00:00,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,0.01703708685546579,0.6294095225512601,0.9874639560909118,0.38873953302184283,0.985470908713026,0.38034216785622127,0,0,-1.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0
2024-04-10 19:30:00,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,0.038060233744356686,0.691341716182545,0.9874639560909118,0.38873953302184283,0.985470908713026,0.38034216785622127,0,0,-1.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0
2024-04-10 20:00:00,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,0.0669872981077807,0.75,0.9874639560909118,0.38873953302184283,0.985470908713026,0.38034216785622127,0,0,-1.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0
2024-04-10 20:30:00,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,0.10332332985438242,0.8043807145043602,0.9874639560909118,0.38873953302184283,0.985470908713026,0.38034216785622127,0,0,-1.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0
2024-04-10 21:00:00,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,0.14644660940672616,0.8535533905932737,0.9874639560909118,0.38873953302184283,0.985470908713026,0.38034216785622127,0,0,-1.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0
2024-04-10 21:30:00,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,0.19561928549563956,0.8966766701456175,0.9874639560909118,0.38873953302184283,0.985470908713026,0.38034216785622127,0,0,-1.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0
2024-04-10 22:00:00,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,0.24999999999999978,0.9330127018922192,0.9874639560909118,0.38873953302184283,0.985470908713026,0.38034216785622127,0,0,-1.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0
2024-04-10 22:30:00,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,0.3086582838174548,0.9619397662556433,0.9874639560909118,0.38873953302184283,0.985470908713026,0.38034216785622127,0,0,-1.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0
2024-04-10 23:00:00,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,0.37059047744873963,0.9829629131445341,0.9874639560909118,0.38873953302184283,0.985470908713026,0.38034216785622127,0,0,-1.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0
2024-04-10 23:30:00,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,0.43473690388997416,0.9957224306869052,0.9874639560909118,0.38873953302184283,0.985470908713026,0.38034216785622127,0,0,-1.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0
2024-04-11 00:00:00,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,0.5,1.0,0.7169418695587791,0.04951556604879048,0.985470908713026,0.38034216785622127,0,0,-1.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0
2024-04-11 00:30:00,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,0.5652630961100258,0.9957224306869052,0.7169418695587791,0.04951556604879048,0.985470908713026,0.38034216785622127,0,0,-1.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0
2024-04-11 01:00:00,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,0.6294095225512604,0.9829629131445341,0.7169418695587791,0.04951556604879048,0.985470908713026,0.38034216785622127,0,0,-1.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0
2024-04-11 01:30:00,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,0.6913417161825449,0.9619397662556434,0.7169418695587791,0.04951556604879048,0.985470908713026,0.38034216785622127,0,0,-1.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0
2024-04-11 02:00:00,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,0.75,0.9330127018922194,0.7169418695587791,0.04951556604879048,0.985470908713026,0.38034216785622127,0,0,-1.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0
2024-04-11 02:30:00,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,0.8043807145043603,0.8966766701456176,0.7169418695587791,0.04951556604879048,0.985470908713026,0.38034216785622127,0,0,-1.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0
2024-04-11 03:00:00,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,0.8535533905932737,0.8535533905932737,0.7169418695587791,0.04951556604879048,0.985470908713026,0.38034216785622127,0,0,-1.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0
2024-04-11 03:30:00,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,0.8966766701456176,0.8043807145043603,0.7169418695587791,0.04951556604879048,0.985470908713026,0.38034216785622127,0,0,-1.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0
2024-04-11 04:00:00,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,0.9330127018922193,0.75,0.7169418695587791,0.04951556604879048,0.985470908713026,0.38034216785622127,0,0,-1.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0
2024-04-11 04:30:00,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,0.9619397662556434,0.6913417161825449,0.7169418695587791,0.04951556604879048,0.985470908713026,0.38034216785622127,0,0,-1.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0
2024-04-11 05:00:00,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,0.9829629131445341,0.6294095225512604,0.7169418695587791,0.04951556604879048,0.985470908713026,0.38034216785622127,0,0,-1.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0
2024-04-11 05:30:00,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,0.9957224306869052,0.5652630961100259,0.7169418695587791,0.04951556604879048,0.985470908713026,0.38034216785622127,0,0,-1.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0
2024-04-11 06:00:00,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,1.0,0.5,0.7169418695587791,0.04951556604879048,0.985470908713026,0.38034216785622127,0,0,-1.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0
2024-04-11 06:30:00,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,0.9957224306869052,0.4347369038899743,0.7169418695587791,0.04951556604879048,0.985470908713026,0.38034216785622127,0,0,-1.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0
2024-04-11 07:00:00,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,0.9829629131445341,0.3705904774487396,0.7169418695587791,0.04951556604879048,0.985470908713026,0.38034216785622127,0,0,-1.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0
2024-04-11 07:30:00,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,0.9619397662556434,0.30865828381745514,0.7169418695587791,0.04951556604879048,0.985470908713026,0.38034216785622127,0,0,-1.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0
2024-04-11 08:00:00,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,0.9330127018922194,0.2500000000000001,0.7169418695587791,0.04951556604879048,0.985470908713026,0.38034216785622127,0,0,-1.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0
2024-04-11 08:30:00,8,0.05263157894736842,8.0,0.05263157894736842,0.08552631578947369,-1.0,0,0,0,0,13,358.001,0,1,0,118,1,0,0,0.8966766701456176,0.19561928549563967,0.7169418695587791,0.04951556604879048,0.985470908713026,0.38034216785622127,0,0,-1.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0
2024-04-11 09:00:00,13,0.08552631578947369,5.0,0.03289473684210527,0.08552631578947369,-1.0,0,0,0,0,13,358.001,0,1,0,118,1,0,0,0.8535533905932737,0.14644660940672627,0.7169418695587791,0.04951556604879048,0.985470908713026,0.38034216785622127,0,0,-1.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0
2024-04-11 09:30:00,10,0.06578947368421052,-3.0,-0.019736842105263164,0.08552631578947369,-1.0,0,0,0,0,13,358.001,0,1,0,118,1,0,0,0.8043807145043604,0.10332332985438247,0.7169418695587791,0.04951556604879048,0.985470908713026,0.38034216785622127,0,0,-1.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0
2024-04-11 10:00:00,9,0.05921052631578947,-1.0,-0.006578947368421052,0.08552631578947369,-1.0,0,0,0,0,13,358.001,0,1,0,118,1,0,0,0.75,0.06698729810778065,0.7169418695587791,0.04951556604879048,0.985470908713026,0.38034216785622127,0,0,-1.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0
2024-04-11 10:30:00,12,0.07894736842105263,3.0,0.019736842105263157,0.07894736842105263,-1.0,0,0,0,0,12,327.029,0,1,0,95,0,0,1,0.6913417161825449,0.03806023374435663,0.7169418695587791,0.04951556604879048,0.985470908713026,0.38034216785622127,0,0,-1.0,30.0,0.19736842105263158,-1.0,-1.0,30.0,-1.0,0.19736842105263158
2024-04-11 11:00:00,12,0.07894736842105263,0.0,0.0,0.07894736842105263,-1.0,0,0,0,0,12,327.029,0,1,0,95,0,0,1,0.6294095225512605,0.0170370868554659,0.7169418695587791,0.04951556604879048,0.985470908713026,0.38034216785622127,0,0,-1.0,31.0,0.20394736842105263,-1.0,-1.0,1.0,-1.0,0.006578947368421045
2024-04-11 11:30:00,12,0.07894736842105263,0.0,0.0,0.07894736842105263,-1.0,0,0,0,0,12,327.029,0,1,0,95,0,0,1,0.5652630961100258,0.004277569313094809,0.7169418695587791,0.04951556604879048,0.985470908713026,0.38034216785622127,0,0,-1.0,32.0,0.21052631578947367,-1.0,-1.0,1.0,-1.0,0.006578947368421045
2024-04-11 12:00:00,7,0.046052631578947366,-5.0,-0.03289473684210526,0.0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,0.5000000000000001,0.0,0.7169418695587791,0.04951556604879048,0.985470908713026,0.38034216785622127,0,0,-1.0,20.0,0.13157894736842105,-1.0,-1.0,-12.0,-1.0,-0.07894736842105263
2024-04-11 12:30:00,7,0.046052631578947366,0.0,0.0,0.0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,0.4347369038899741,0.004277569313094809,0.7169418695587791,0.04951556604879048,0.985470908713026,0.38034216785622127,0,0,-1.0,33.0,0.21710526315789475,-1.0,-1.0,13.0,-1.0,0.0855263157894737
2024-04-11 13:00:00,6,0.039473684210526314,-1.0,-0.006578947368421052,0.0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,0.37059047744873985,0.01703708685546579,0.7169418695587791,0.04951556604879048,0.985470908713026,0.38034216785622127,0,0,-1.0,33.0,0.21710526315789475,-1.0,-1.0,0.0,-1.0,0.0
2024-04-11 13:30:00,2,0.013157894736842105,-4.0,-0.02631578947368421,0.0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,0.3086582838174552,0.038060233744356575,0.7169418695587791,0.04951556604879048,0.985470908713026,0.38034216785622127,0,0,-1.0,34.0,0.2236842105263158,-1.0,-1.0,1.0,-1.0,0.006578947368421045
